	query acc	query length	subject acc	subject length	bit score	score	alignment length	% identity	subject tax id
1534	LINC02044	2502	XR_001713540	1235	865.0	468	493	98.377	9598
1535	LINC02044	2502	AC124180	199422	183.0	99	385	76.104	10090
1536	AC004528.1	641	AL359932	681	1099.0	595	645	97.519	9606
1537	AC004528.1	641	AB514219	8044	553.0	299	333	96.697	9598
1538	AC100818.1	578	AF161801	138341	305.0	165	165	100.0	9606
1539	AC100818.1	578	XR_681819	399	211.0	114	118	99.153	9598
1540	AC090198.1	2355	AK125270	2355	4194.0	2271	2355	98.811	9606
1541	AC090198.1	2355	AC146259	156725	390.0	211	339	87.906	9598
1542	LINC02048	1771	AC117469	144820	2591.0	1403	1403	100.0	9606
1543	LINC02048	1771	AC163355	225547	725.0	392	988	80.668	10090
1544	AC007922.2	281	CP068260	80542536	342.0	185	185	100.0	9606
1545	AC007922.2	281	AC159112	134235	183.0	99	102	99.02	9598
1546	AC112721.2	541	AC025895	179113	518.0	280	280	100.0	9606
1547	AC112721.2	541	XR_001716134	724	291.0	157	166	98.193	9598
1548	AC008915.1	837	CP068262	96330493	1546.0	837	837	100.0	9606
1549	AC008915.1	837	AC280511	221339	545.0	295	612	83.17	9598
1550	AP000997.2	8400	AP000997	130448	15501.0	8394	8400	99.976	9606
1551	AP000997.2	8400	AC121870	191747	837.0	453	647	90.263	10090
1552	AP000997.2	8400	BS000013	180661	152.0	82	167	83.832	9598
1553	AP000997.2	8400	KX592814	12712469	89.8	48	79	87.342	9913
1554	AC126323.2	2369	NR_148210	2353	4346.0	2353	2353	100.0	9606
1555	AC126323.2	2369	AC280302	175956	2658.0	1439	1568	97.321	9598
1556	AC115618.1	549	AC115618	158454	706.0	382	382	100.0	9606
1557	AC115618.1	549	XM_016943096	2618	667.0	361	382	98.168	9598
1558	AC009127.1	426	AC277990	258409	568.0	307	429	90.909	9606
1559	AC009127.1	426	AC177809	180443	368.0	199	277	90.975	9598
1560	AC107886.1	516	NG_015844	97192	795.0	430	430	100.0	9606
1561	AC107886.1	516	AC270795	224702	313.0	169	248	89.516	9598
1562	AL031280.1	2224	AK092991	2223	4078.0	2208	2224	99.775	9606
1563	AL031280.1	2224	AC191868	186656	217.0	117	275	81.818	9598
1564	Z92544.1	1220	NG_034141	9658	2254.0	1220	1220	100.0	9606
1565	Z92544.1	1220	XR_002939944	1007	944.0	511	530	98.868	9598
1566	AC242988.1	714	AC242988	214806	1223.0	662	662	100.0	9606
1567	AC242988.1	714	AC146448	203611	331.0	179	318	86.164	9598
1568	AC011455.1	504	AC256309	211076	396.0	214	214	100.0	9606
1569	AC011455.1	504	XM_016935874	3267	307.0	166	169	99.408	9598
1570	LINC00996	2043	NR_034033	2043	3773.0	2043	2043	100.0	9606
1571	LINC00996	2043	AC146055	184851	1875.0	1015	1068	98.408	9598
1572	AC119396.2	363	NG_047135	135080	374.0	202	202	100.0	9606
1573	AC119396.2	363	AC192798	174608	161.0	87	105	94.286	9598
1574	AC084782.1	2465	AC084782	177862	4553.0	2465	2465	100.0	9606
1575	AC084782.1	2465	XM_009429185	2955	315.0	170	183	97.814	9598
1576	AC084782.1	2465	NM_001099006	1554	279.0	151	307	83.388	9913
1577	AC011824.1	561	CP068261	84277185	595.0	322	322	100.0	9606
1578	AC011824.1	561	AC192061	201160	172.0	93	117	93.162	9598
1579	AC012485.1	2509	BC059397	2534	4549.0	2463	2482	99.758	9606
1580	AC012485.1	2509	XM_016953940	4001	706.0	382	472	94.068	9598
1581	AC012485.1	2509	XR_811932	1862	562.0	304	442	90.045	9913
1582	AC012485.1	2509	AK133207	4142	307.0	166	332	83.735	10090
1583	AL389885.1	384	AC279512	166310	416.0	225	229	99.563	9606
1584	AL389885.1	384	AC159041	158659	99.0	53	56	98.214	9598
1585	AC012173.1	430	CP068262	96330493	632.0	342	342	100.0	9606
1586	AC012173.1	430	XM_016929383	2335	451.0	244	272	96.691	9598
1587	AC012173.1	430	AC115005	188013	115.0	62	89	89.888	10090
1588	AL591178.2	461	XR_001737930	1953	826.0	447	461	99.132	9606
1589	AL591178.2	461	BS000168	184554	329.0	178	281	88.256	9598
1590	AL034548.1	1672	CP068258	66210247	3088.0	1672	1672	100.0	9606
1591	AL034548.1	1672	AC193228	186721	401.0	217	293	91.468	9598
1592	AC136489.1	736	XR_002958825	423	374.0	202	202	100.0	9606
1593	AC136489.1	736	AC185523	209524	329.0	178	181	99.448	9598
1594	C8orf31	1875	NR_149322	1928	3463.0	1875	1875	100.0	9606
1595	C8orf31	1875	XM_016960023	1329	2255.0	1221	1330	97.293	9598
1596	AC073288.1	469	NG_030357	46165	769.0	416	416	100.0	9606
1597	AC073288.1	469	AC191439	187889	126.0	68	130	84.615	9598
1598	AP000842.1	698	AP000842	179848	1290.0	698	698	100.0	9606
1599	AP000842.1	698	XR_002938547	2365	440.0	238	250	98.4	9598
1600	AC008588.1	462	AC008588	213167	730.0	395	395	100.0	9606
1601	AC008588.1	462	BS000070	198903	401.0	217	286	92.308	9598
1602	LINC02023	1948	XR_241610	2050	3598.0	1948	1948	100.0	9606
1603	LINC02023	1948	XR_679300	1940	3206.0	1736	1954	96.571	9598
1604	AP000459.1	861	CP068257	45827691	1349.0	730	730	100.0	9606
1605	AP000459.1	861	BS000087	156630	1295.0	701	733	98.636	9598
1606	AL353796.1	3241	AL353796	57316	5986.0	3241	3241	100.0	9606
1607	AL353796.1	3241	AC147317	196949	420.0	227	299	92.308	9598
1608	AC099681.3	939	XR_681348	5435	1520.0	823	870	98.276	9598
1609	AC099681.3	939	AC099681	97787	1158.0	627	627	100.0	9606
1610	AC012213.1	722	NR_145705	2851	1334.0	722	722	100.0	9606
1611	AC012213.1	722	XR_001720611	881	215.0	116	119	99.16	9598
1612	AL157414.1	770	CP068258	66210247	907.0	491	491	100.0	9606
1613	AL157414.1	770	AC192873	181757	372.0	201	281	90.747	9598
1614	AP001630.1	437	CP068257	45827691	484.0	262	262	100.0	9606
1615	AP001630.1	437	BS000232	190322	462.0	250	262	98.473	9598
1616	CRAT37	2140	NR_110106	2159	3949.0	2138	2138	100.0	9606
1617	CRAT37	2140	XR_674735	2129	3657.0	1980	2130	97.7	9598
1618	LINC01993	2934	NR_073178	2934	5419.0	2934	2934	100.0	9606
1619	LINC01993	2934	XM_016933023	2252	1291.0	699	723	98.893	9598
1620	AL135818.1	1740	NG_052988	28349	2678.0	1450	1450	100.0	9606
1621	AL135818.1	1740	AC194547	182019	468.0	253	318	93.396	9598
1622	AC104758.5	571	AC279061	176647	558.0	302	302	100.0	9606
1623	AC104758.5	571	AC278950	176604	346.0	187	268	89.925	9598
1624	AL662890.1	709	CR759954	94061	837.0	453	453	100.0	9606
1625	AL662890.1	709	BS000222	189474	342.0	185	232	93.534	9598
1626	AC015849.3	488	AC278015	154801	486.0	263	263	100.0	9606
1627	AC015849.3	488	AC280169	181981	457.0	247	260	98.462	9598
1628	AP001122.1	1916	NR_135072	1933	3539.0	1916	1916	100.0	9606
1629	AP001122.1	1916	AC270709	205784	113.0	61	402	72.886	9598
1630	AP001122.1	1916	AC150916	158580	54.7	29	29	100.0	9913
1631	AL162430.2	435	AL162430	211791	560.0	303	310	99.355	9606
1632	AL162430.2	435	AC145888	163342	248.0	134	159	94.969	9598
1633	AC006455.4	528	XR_002956567	1442	758.0	410	410	100.0	9606
1634	AC006455.4	528	XR_001719318	1035	514.0	278	284	99.296	9598
1635	AC012100.2	304	AP023475	95537968	340.0	184	184	100.0	9606
1636	AC012100.2	304	XM_009429120	2251	183.0	99	102	99.02	9598
1637	LINC01858	1838	NR_110745	1852	3395.0	1838	1838	100.0	9606
1638	LINC01858	1838	AC192193	200973	396.0	214	321	89.097	9598
1639	AL353746.1	6881	NM_001354575	13756	12707.0	6881	6881	100.0	9606
1640	AL353746.1	6881	XM_016960706	13451	11823.0	6402	6922	97.631	9598
1641	AC132872.3	629	NG_012828	41724	782.0	423	423	100.0	9606
1642	AC132872.3	629	JN954370	39795	161.0	87	96	96.875	10090
1643	AC132872.3	629	XM_001167815	3695	122.0	66	66	100.0	9598
1644	AC132872.3	629	XM_024980194	3512	106.0	57	66	95.455	9913
1645	CLRN1-AS1	2223	AK126442	2226	4085.0	2212	2226	99.82	9606
1646	CLRN1-AS1	2223	XR_001713732	2586	2316.0	1254	1293	98.995	9598
1647	AC010931.2	2924	AC023545	108173	5400.0	2924	2924	100.0	9606
1648	AC010931.2	2924	XM_016927011	5980	3066.0	1660	1767	98.132	9598
1649	ZNRF3-AS1	2170	NR_046851	2170	4008.0	2170	2170	100.0	9606
1650	ZNRF3-AS1	2170	AC199233	224334	375.0	203	281	90.747	9598
1651	AC093520.1	1767	AK125016	1769	3177.0	1720	1770	99.096	9606
1652	AC093520.1	1767	XM_016929755	3586	268.0	145	148	99.324	9598
1653	LINC00922	1760	NR_027755	1776	3245.0	1757	1760	99.943	9606
1654	LINC00922	1760	XR_001710390	1209	1895.0	1026	1074	98.51	9598
1655	AC090398.1	1179	CP068260	80542536	2178.0	1179	1179	100.0	9606
1656	AC090398.1	1179	AC192160	203399	377.0	204	308	88.961	9598
1657	AP006545.1	911	AP006545	156888	1683.0	911	911	100.0	9606
1658	AP006545.1	911	AC278913	174973	246.0	133	178	91.573	9598
1659	LINC00700	2097	NR_040253	2097	3873.0	2097	2097	100.0	9606
1660	LINC00700	2097	AC192735	180427	316.0	171	229	91.703	9598
1661	AL592463.1	635	AL592463	96779	942.0	510	510	100.0	9606
1662	AL592463.1	635	AC192164	185046	195.0	105	133	93.233	9598
1663	C4A-AS1	2095	AK054612	2095	3864.0	2092	2095	99.952	9606
1664	C4A-AS1	2095	AC190421	223525	2850.0	1543	1595	98.934	9598
1665	C4A-AS1	2095	FQ482114	153702	252.0	136	457	77.681	9913
1666	AC027601.2	805	AP023477	80688777	1373.0	743	746	99.866	9606
1667	AC027601.2	805	XM_016933133	3685	209.0	113	128	96.094	9598
1668	LINC00608	2818	BC049373	2833	5171.0	2800	2818	99.787	9606
1669	LINC00608	2818	XR_169323	1099	1930.0	1045	1080	98.981	9598
1670	AC003035.1	544	AC003035	176498	769.0	416	425	99.294	9606
1671	AC003035.1	544	AC192838	229398	758.0	410	425	98.824	9598
1672	SLC25A25-AS1	6391	AL590708	194056	7518.0	4071	4071	100.0	9606
1673	SLC25A25-AS1	6391	AC195639	206872	7033.0	3808	4086	97.92	9598
1674	AL158166.1	371	NG_029511	185856	381.0	206	206	100.0	9606
1675	AL031283.1	5178	BC045184	5186	9389.0	5084	5180	99.44	9606
1676	AL031283.1	5178	XR_001718141	1546	784.0	424	445	98.427	9598
1677	AC022819.1	3910	AC022819	193803	7221.0	3910	3910	100.0	9606
1678	AC022819.1	3910	AC204498	183790	427.0	231	301	92.359	9598
1679	AC104984.3	546	CP068261	84277185	767.0	415	539	92.393	9606
1680	AC104984.3	546	AC196253	205737	335.0	181	263	89.734	9598
1681	AP000757.2	557	NG_011543	15018	512.0	277	277	100.0	9606
1682	AP000757.2	557	XM_009424237	657	195.0	105	114	97.368	9598
1683	AC090774.2	1372	CP068261	84277185	2534.0	1372	1372	100.0	9606
1684	AC090774.2	1372	XM_024350430	2006	1114.0	603	635	98.425	9598
1685	AC090774.2	1372	AC157591	213461	58.4	31	37	94.595	10090
1686	AC009435.1	574	AC079054	175834	324.0	175	175	100.0	9606
1687	AC009435.1	574	CT737235	179483	259.0	140	173	93.642	9598
1688	SPANXA2-OT1	1686	NR_037183	1698	3114.0	1686	1686	100.0	9606
1689	SPANXA2-OT1	1686	AC280463	217117	1991.0	1078	1129	98.494	9598
1690	AC119428.2	850	XR_001738058	3768	1570.0	850	850	100.0	9606
1691	AC119428.2	850	BS000234	174520	163.0	88	326	76.687	9598
1692	AL590490.1	316	NG_042054	390305	377.0	204	226	96.903	9606
1693	AL590490.1	316	XM_016932749	8203	167.0	90	129	89.922	9598
1694	AC018521.2	473	NM_018129	3417	715.0	387	394	99.492	9606
1695	AC018521.2	473	XM_001173409	3466	699.0	378	390	98.974	9598
1696	AL929601.1	573	AC270140	212105	555.0	300	300	100.0	9606
1697	AL929601.1	573	AC118585	153334	483.0	261	300	95.667	9598
1698	AC009652.1	648	XR_001748148	3637	981.0	531	531	100.0	9606
1699	AC009652.1	648	XR_002938452	1925	307.0	166	172	98.837	9598
1700	AP003086.2	437	NG_042046	145904	747.0	404	404	100.0	9606
1701	AP003086.2	437	XM_009423820	2202	191.0	103	107	99.065	9598
1702	AP003086.2	437	XM_024987007	2514	132.0	71	98	90.816	9913
1703	AC095030.1	377	AC095030	142007	411.0	222	222	100.0	9606
1704	AC005197.1	683	CP068259	61707359	754.0	408	430	98.372	9606
1705	AC005197.1	683	CU329704	171489	272.0	147	292	84.247	9598
1706	AC006449.5	2098	NR_149004	2719	3875.0	2098	2098	100.0	9606
1707	AC006449.5	2098	XR_001710822	4953	3786.0	2050	2100	99.238	9598
1708	LINC00243	2052	NR_130726	2052	3790.0	2052	2052	100.0	9606
1709	LINC00243	2052	BA000041	1750601	3192.0	1728	1908	97.013	9598
1710	LINC01132	3793	NR_038856	3793	7005.0	3793	3793	100.0	9606
1711	LINC02293	574	NR_110556	651	1061.0	574	574	100.0	9606
1712	AC092068.2	1708	AC092068	75782	3155.0	1708	1708	100.0	9606
1713	AC092068.2	1708	CU462990	181776	475.0	257	608	81.579	9598
1714	AL135924.2	361	AL135924	162985	540.0	292	292	100.0	9606
1715	AL135924.2	361	AC184847	190395	185.0	100	124	93.548	9598
1716	AC004257.1	277	CP068259	61707359	457.0	247	277	96.39	9606
1717	AC004257.1	277	AC193029	198762	457.0	247	277	96.39	9598
1718	AC104002.2	318	NG_032887	577804	494.0	267	267	100.0	9606
1719	AC104002.2	318	AC196302	147946	141.0	76	121	87.603	9598
1720	AC008629.1	812	BC036311	2320	1491.0	807	810	99.877	9606
1721	AC008629.1	812	XR_001717866	426	274.0	148	166	96.386	9598
1722	AL139316.1	568	AL158801	205860	743.0	402	402	100.0	9606
1723	AL139316.1	568	AC141325	195031	215.0	116	165	90.303	9598
1724	AL161938.1	2180	AL161938	138062	4026.0	2180	2180	100.0	9606
1725	AL161938.1	2180	XM_024352105	1166	1098.0	594	619	98.708	9598
1726	LINC01499	1933	AC023442	177644	553.0	299	299	100.0	9606
1727	LINC01499	1933	AC159031	177940	239.0	129	150	95.333	9598
1728	BNC2-AS1	428	NR_151723	428	791.0	428	428	100.0	9606
1729	MAPT-AS1	3602	AC254822	243056	2883.0	1561	1571	99.809	9606
1730	MAPT-AS1	3602	AC185979	217358	2800.0	1516	1571	98.854	9598
1731	AC010969.2	3231	AC010969	190748	5967.0	3231	3231	100.0	9606
1732	AC010969.2	3231	AC145827	238785	368.0	199	287	89.895	9598
1733	SHANK2-AS1	2252	NR_046567	2252	4159.0	2252	2252	100.0	9606
1734	SHANK2-AS1	2252	AC270559	213419	399.0	216	684	77.778	9598
1735	AC092354.1	376	AC092354	123581	695.0	376	376	100.0	9606
1736	AL807742.1	2221	BX072565	40502	3707.0	2007	2007	100.0	9606
1737	AC073314.1	2216	AC073314	73888	4093.0	2216	2216	100.0	9606
1738	AC073314.1	2216	AC145857	208516	4037.0	2186	2217	99.549	9598
1739	AC073314.1	2216	XR_003034453	1623	209.0	113	415	77.108	9913
1740	AC005006.1	249	CP068256	51353906	183.0	99	99	100.0	9606
1741	AC005006.1	249	AC192160	203399	145.0	78	99	92.929	9598
1742	LINC02093	599	NR_146885	488	606.0	328	328	100.0	9606
1743	LINC02093	599	AC198060	183259	174.0	94	124	91.935	9598
1744	AC099524.1	794	NG_032019	226198	732.0	396	396	100.0	9606
1745	AC099524.1	794	AC275862	190888	664.0	359	396	96.97	9598
1746	AL136439.1	862	XR_001708615	3381	1171.0	634	649	99.23	9598
1747	AL136439.1	862	AL136439	112204	1107.0	599	599	100.0	9606
1748	AC084824.3	856	NG_012219	73448	1581.0	856	856	100.0	9606
1749	AC084824.3	856	AC183281	155454	294.0	159	214	91.589	9598
1750	SHANK2-AS3	1683	NR_073536	1702	3109.0	1683	1683	100.0	9606
1751	SHANK2-AS3	1683	XM_016921477	2254	2852.0	1544	1602	98.814	9598
1752	RFPL1S	5903	AC000041	45436	10336.0	5597	5597	100.0	9606
1753	RFPL1S	5903	AC145336	155318	4375.0	2369	2833	94.811	9598
1754	LSINCT5	2647	NR_145480	2647	4889.0	2647	2647	100.0	9606
1755	LSINCT5	2647	AC144780	191540	407.0	220	299	91.639	9598
1756	AC073320.1	1511	AC073320	185273	1371.0	742	742	100.0	9606
1757	AC073320.1	1511	AC216128	159412	1328.0	719	737	99.186	9598
1758	AC004771.1	583	NR_120665	583	1077.0	583	583	100.0	9606
1759	AC004771.1	583	AL596117	207086	174.0	94	138	89.855	10090
1760	AC004771.1	583	XM_016931314	4215	161.0	87	87	100.0	9598
1761	AC005089.1	2241	FJ515858	37347	4139.0	2241	2241	100.0	9606
1762	AC005089.1	2241	AC087568	150199	3524.0	1908	2074	97.541	9598
1763	AC087430.1	3699	AK125798	3698	6796.0	3680	3699	99.838	9606
1764	AC087430.1	3699	AC193258	174870	5860.0	3173	3407	97.828	9598
1765	AP000911.2	1130	AP000911	185957	1700.0	920	920	100.0	9606
1766	AP000911.2	1130	AC275748	178265	375.0	203	298	89.597	9598
1767	LINC00623	830	NR_111954	3428	1483.0	803	831	98.917	9606
1768	LINC00623	830	XR_001709135	1037	1219.0	660	690	98.551	9598
1769	LINC00623	830	AC154224	146998	206.0	111	154	91.558	10090
1770	LINC00623	830	XM_005221535	7265	158.0	85	102	95.098	9913
1771	AC024475.4	1206	NR_120565	948	1596.0	864	864	100.0	9606
1772	AC024475.4	1206	XR_170122	926	1550.0	839	864	99.074	9598
1773	AC134772.1	885	XM_011534113	1941	1035.0	560	560	100.0	9606
1774	AC134772.1	885	AC191234	225819	948.0	513	513	100.0	9598
1775	AC134772.1	885	JN962159	38895	307.0	166	261	88.123	10090
1776	AC134772.1	885	KX592814	12712469	117.0	63	88	90.909	9913
1777	AC104521.1	279	CP068259	61707359	440.0	238	238	100.0	9606
1778	AC104521.1	279	XM_016934712	1871	429.0	232	238	99.16	9598
1779	AL590093.1	623	AL590093	62485	634.0	343	343	100.0	9606
1780	AL590093.1	623	AC146112	176408	106.0	57	72	93.056	9598
1781	AC021224.1	857	AK303303	857	1528.0	827	857	98.833	9606
1782	AC021224.1	857	XM_024350999	1348	869.0	470	491	98.574	9598
1783	AC021224.1	857	XR_003034557	3490	725.0	392	497	93.159	9913
1784	AC021224.1	857	BC083136	1410	673.0	364	501	91.218	10090
1785	AC021224.1	857	XM_015300358	1517	56.5	30	30	100.0	9031
1786	AC010401.2	582	CP068262	96330493	582.0	315	315	100.0	9606
1787	AC010401.2	582	AC192150	213011	363.0	196	266	91.353	9598
1788	AC004233.4	417	CP068262	96330493	771.0	417	417	100.0	9606
1789	AC004233.4	417	AC196449	221048	715.0	387	417	97.602	9598
1790	AC096543.1	823	AC096543	162837	756.0	409	409	100.0	9606
1791	AC096543.1	823	XR_001707032	2611	739.0	400	409	99.267	9598
1792	WASF3-AS1	886	AL163538	84193	1480.0	801	801	100.0	9606
1793	WASF3-AS1	886	AC183103	191366	348.0	188	307	87.296	9598
1794	AL121989.1	746	AL121989	127201	894.0	484	484	100.0	9606
1795	AL121989.1	746	AL954251	149587	353.0	191	246	92.683	9598
1796	AC005776.2	1769	BC041649	1790	3243.0	1756	1769	99.774	9606
1797	AC005776.2	1769	AC193029	198762	767.0	415	462	96.97	9598
1798	AC239727.1	623	XM_017029264	710	302.0	163	163	100.0	9606
1799	AC239727.1	623	AC191873	209180	291.0	157	163	98.773	9598
1800	AC008764.3	432	NM_024881	5126	610.0	330	355	97.746	9606
1801	AC008764.3	432	XM_016935404	5098	599.0	324	355	97.183	9598
1802	RGPD4-AS1	1792	AK097754	1730	3179.0	1721	1730	99.827	9606
1803	RGPD4-AS1	1792	XR_169275	1330	2412.0	1306	1330	99.398	9598
1804	LRP1-AS	645	NR_131938	655	1192.0	645	645	100.0	9606
1805	LRP1-AS	645	XM_016924882	14902	215.0	116	119	99.16	9598
1806	AL031651.1	1438	CP068258	66210247	2656.0	1438	1438	100.0	9606
1807	AL031651.1	1438	AC193212	228041	2407.0	1303	1377	98.257	9598
1808	MIR202HG	674	NR_108079	667	1232.0	667	667	100.0	9606
1809	MIR202HG	674	XR_682908	685	1048.0	567	680	94.853	9598
1810	LINC01209	2400	NR_110819	2413	4433.0	2400	2400	100.0	9606
1811	LINC01209	2400	XR_679326	2419	4172.0	2259	2419	97.933	9598
1812	FAM242F	719	NR_133643	719	1144.0	619	719	95.41	9606
1813	FAM242F	719	XR_001707965	911	966.0	523	587	96.422	9598
1814	EGFLAM-AS4	1579	BC014585	1609	2911.0	1576	1579	99.937	9606
1815	EGFLAM-AS4	1579	XR_680213	1573	2828.0	1531	1574	99.111	9598
1816	LINC01692	2719	NR_046198	2719	5022.0	2719	2719	100.0	9606
1817	LINC01692	2719	XR_679237	2387	4270.0	2312	2387	98.995	9598
1818	AC009121.2	714	NR_135174	715	1319.0	714	714	100.0	9606
1819	AC009121.2	714	XR_001710225	824	1280.0	693	714	99.02	9598
1820	INTS9-AS1	2125	NG_016981	129524	3683.0	1994	1994	100.0	9606
1821	INTS9-AS1	2125	AC186197	189347	97.1	52	52	100.0	9598
1822	AC113361.1	543	AC113361	92323	1003.0	543	543	100.0	9606
1823	AC023830.2	1662	AC023830	182662	3070.0	1662	1662	100.0	9606
1824	AC023830.2	1662	AC160025	188921	479.0	259	482	85.062	9598
1825	DRAIC	9011	AC009677	194529	15789.0	8550	8550	100.0	9606
1826	DRAIC	9011	XR_001710043	8327	7882.0	4268	4413	98.958	9598
1827	DRAIC	9011	AC153363	185444	732.0	396	792	83.838	10090
1828	AL354733.2	1434	AL354733	189579	1589.0	860	860	100.0	9606
1829	AL354733.2	1434	XM_024345674	4560	279.0	151	155	99.355	9598
1830	AL354733.2	1434	XM_015472622	4234	252.0	136	155	96.129	9913
1831	AL354733.2	1434	AC122285	155087	54.7	29	33	96.97	10090
1832	AC004264.1	794	CP068256	51353906	1467.0	794	794	100.0	9606
1833	AC004264.1	794	AC103584	177017	691.0	374	839	83.075	9913
1834	AC004264.1	794	AL731658	137519	684.0	370	805	82.981	10090
1835	AC004264.1	794	XM_016938951	3966	326.0	176	176	100.0	9598
1836	AC106795.2	613	NR_149047	616	547.0	296	296	100.0	9606
1837	AC106795.2	613	XR_001717760	655	375.0	203	230	96.087	9598
1838	AC011747.1	565	XR_922758	2622	758.0	410	410	100.0	9606
1839	AC011747.1	565	XR_001715008	2696	481.0	260	267	99.251	9598
1840	AC007991.4	605	NG_028155	21982	654.0	354	358	99.721	9606
1841	AC007991.4	605	AC275864	170944	285.0	154	207	91.787	9598
1842	TNRC6C-AS1	3192	BC041417	3203	5851.0	3168	3190	99.781	9606
1843	TNRC6C-AS1	3192	XM_024350641	4160	5622.0	3044	3207	98.441	9598
1844	AC106864.1	640	NG_032779	27629	911.0	493	493	100.0	9606
1845	AC106864.1	640	XR_679762	428	457.0	247	260	98.462	9598
1846	AC106864.1	640	XM_005207596	2117	241.0	130	166	92.771	9913
1847	AC106864.1	640	AL731697	200250	211.0	114	165	89.697	10090
1848	AC005005.4	16698	AC005005	133893	30836.0	16698	16698	100.0	9606
1849	AC005005.4	16698	AC183282	183463	7408.0	4011	4761	94.98	9598
1850	AC106822.1	526	AC234456	33775	972.0	526	526	100.0	9606
1851	AC106822.1	526	AC187742	182736	348.0	188	280	89.286	9598
1852	CASC18	2503	AB849959	2569	4623.0	2503	2503	100.0	9606
1853	LINC01121	2226	AK095550	2189	4010.0	2171	2189	99.726	9606
1854	LINC01121	2226	AC183294	173991	412.0	223	280	93.214	9598
1855	AC243654.3	735	NG_023295	328820	1256.0	680	694	99.424	9606
1856	AC243654.3	735	AC275708	198153	484.0	262	550	83.091	9598
1857	CXXC4-AS1	2968	NR_125926	2968	5481.0	2968	2968	100.0	9606
1858	CXXC4-AS1	2968	XM_016950062	6755	335.0	181	299	87.291	9598
1859	AC078778.2	567	NG_033830	11543	1009.0	546	546	100.0	9606
1860	AC078778.2	567	AC146391	155929	183.0	99	146	89.726	9598
1861	AP001775.2	334	AP001775	117345	444.0	240	240	100.0	9606
1862	AP001775.2	334	BS000057	185342	217.0	117	123	98.374	9598
1863	AL160163.1	403	AL160163	116506	536.0	290	290	100.0	9606
1864	AL160163.1	403	CU693380	170110	204.0	110	153	90.85	9598
1865	AC078962.3	482	AC078962	162644	490.0	265	271	99.262	9606
1866	AC078962.3	482	AC192735	180427	189.0	102	123	94.309	9598
1867	LINC00388	663	XR_002957733	2583	1094.0	592	653	96.937	9606
1868	LINC00388	663	AC183594	216271	966.0	523	559	97.853	9598
1869	LINC01513	483	XM_006714504	1219	865.0	468	468	100.0	9606
1870	LINC01513	483	AC145987	158415	374.0	202	282	90.78	9598
1871	LINC01747	2320	AK055550	2320	4265.0	2309	2318	99.871	9606
1872	LINC01747	2320	XR_002940965	2616	237.0	128	134	98.507	9598
1873	AP004247.2	1890	BC067882	1903	3446.0	1866	1890	99.577	9606
1874	AP004247.2	1890	NG_006436	6964	2220.0	1202	1236	99.11	9598
1875	LINC02214	707	AC126767	172289	736.0	398	398	100.0	9606
1876	LINC02214	707	XR_680274	396	704.0	381	396	98.737	9598
1877	AL158166.2	748	NG_029511	185856	817.0	442	442	100.0	9606
1878	POLH-AS1	990	BC039481	1694	1753.0	949	990	98.687	9606
1879	POLH-AS1	990	DQ023266	200028	374.0	202	289	90.311	9598
1880	AC022382.1	336	AC018809	216911	621.0	336	336	100.0	9606
1881	AC022382.1	336	XM_016940421	4600	279.0	151	157	98.726	9598
1882	AC022382.1	336	XM_024983137	3795	158.0	85	157	84.713	9913
1883	AC138904.1	2481	AK091456	2482	4494.0	2433	2481	99.355	9606
1884	AC138904.1	2481	AC187851	187722	399.0	216	533	80.863	9598
1885	AL603910.1	370	NG_032856	46726	588.0	318	318	100.0	9606
1886	AL603910.1	370	AC150577	167618	241.0	130	206	87.864	9913
1887	AL603910.1	370	AK306119	2291	207.0	112	112	100.0	9598
1888	AC012213.2	4597	AC012213	176922	8490.0	4597	4597	100.0	9606
1889	AC012213.2	4597	BS000086	213585	449.0	243	304	93.421	9598
1890	LINC01180	2025	NR_110661	2039	3740.0	2025	2025	100.0	9606
1891	LINC01180	2025	AC097264	173720	1969.0	1066	1107	98.826	9598
1892	LINC01553	4329	CR933684	4361	7943.0	4301	4329	99.792	9606
1893	LINC01553	4329	NM_001287838	1850	1921.0	1040	1078	98.887	9598
1894	AC015969.1	1416	XR_245020	6340	2615.0	1416	1416	100.0	9606
1895	AC015969.1	1416	XR_678142	1930	2470.0	1337	1416	98.164	9598
1896	AC073517.1	541	AC073517	67706	601.0	325	325	100.0	9606
1897	AC073517.1	541	AC211007	218589	579.0	313	326	98.773	9598
1898	LINC00269	2173	NR_103715	2173	4013.0	2173	2173	100.0	9606
1899	LINC00269	2173	XR_676698	2265	3934.0	2130	2173	99.356	9598
1900	LINC00896	2128	CP068256	51353906	3930.0	2128	2128	100.0	9606
1901	LINC00896	2128	AC135802	56119	3733.0	2021	2128	98.449	9598
1902	LINC00896	2128	AC091002	217939	73.1	39	42	97.619	10090
1903	AC131254.1	1867	NR_125817	1867	3448.0	1867	1867	100.0	9606
1904	AC131254.1	1867	AC131779	171978	446.0	241	656	79.573	10090
1905	LINC00971	7308	NR_033860	7319	13496.0	7308	7308	100.0	9606
1906	LINC00971	7308	XR_001713083	427	405.0	219	231	98.268	9598
1907	LINC01567	2907	NR_122072	2907	5369.0	2907	2907	100.0	9606
1908	LINC01567	2907	XM_009430506	694	1254.0	679	694	99.28	9598
1909	AC090152.1	1106	NR_149031	3334	2026.0	1097	1097	100.0	9606
